BOTTLE,20170821ESSSTAGVD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Version: ODV WOCE WHP BOTTLE Implementation V0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Creator: gertvd@stanford.edu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#CreateTime: 2017-08-21T10:47:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Software: Ocean Data View 4.7.8 - 64 bit (Mac OS X),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Source: /Users/gertvd/Documents/1Projects/SubIce/ODV/SUBICE_hi_no3.odv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#SourceLastModified: 2016-12-16T13:29:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#DataField: GeneralField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#DataType: GeneralType,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDPRS_FLAG_W,BTLDPTH,BTLDPTH_FLAG_W,CHLORA,CHLORA_FLAG_W,CHLORA_STDEV,CHLORA_STDEV_FLAG_W,PPHYTIN,PPHYTIN_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,NH4,NH4_FLAG_W,PHSPHT,PHSPHT_FLAG_W,SILCAT,SILCAT_FLAG_W,POC,POC_FLAG_W,PON,PON_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,FLUOR,FLUOR_FLAG_W,XMISS,XMISS_FLAG_W,SALT,SALT_FLAG_W
IC_32H12014051,      , 10701,  1,    561,     11,2,20140606,19,71.64,-165.82,45,2.5,2,2.452,2,1.43,6,0.25,2,0.1,6,13.02,2,0.21,2,1.15,2,1.79,2,49.1,2,6.268,2,1.04,2,-1.6917,2,32.3791,2,0.0762,2,82.2506,2,-999,9
IC_32H12014051,      , 10701,  1,   -999,     12,2,20140606,19,71.64,-165.82,45,2.5,2,2.453,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.6932,2,32.3775,2,0.0933,2,81.3309,2,-999,9
IC_32H12014051,      , 10701,  1,   -999,     10,2,20140606,19,71.64,-165.82,45,5,2,4.97,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7087,2,32.3805,2,0.0884,2,82.3215,2,-999,9
IC_32H12014051,      , 10701,  1,    562,      9,2,20140606,19,71.64,-165.82,45,5,2,4.973,2,1.65,6,0.17,2,0.05,6,13.06,2,0.21,2,1.15,2,1.79,2,48.9,2,5.963,2,1.163,2,-1.7085,2,32.3803,2,0.0804,2,82.1498,2,-999,9
IC_32H12014051,      , 10701,  1,   -999,      8,2,20140606,19,71.64,-165.82,45,10.1,2,10.046,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7135,2,32.3838,2,0.0927,2,82.1712,2,-999,9
IC_32H12014051,      , 10701,  1,    563,      7,2,20140606,19,71.64,-165.82,45,10.2,2,10.048,2,1.66,6,0.04,2,0.09,6,13.2,2,0.22,2,1.17,2,1.8,2,49.6,2,6.944,2,0.983,2,-1.7135,2,32.3837,2,0.0924,2,82.2203,2,32.39,2
IC_32H12014051,      , 10701,  1,   -999,      6,2,20140606,19,71.64,-165.82,45,25.3,2,24.992,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7244,2,32.3958,2,0.1008,2,82.4719,2,-999,9
IC_32H12014051,      , 10701,  1,    564,      5,2,20140606,19,71.64,-165.82,45,25.3,2,24.993,2,1.32,6,0.13,2,0.25,6,14.25,2,0.22,2,1.4,2,1.94,2,52.9,2,6.876,2,0.798,2,-1.7241,2,32.3956,2,0.102,2,82.4228,2,-999,9
IC_32H12014051,      , 10701,  1,   -999,      4,2,20140606,19,71.64,-165.82,45,25.3,2,24.996,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7241,2,32.3956,2,0.0944,2,82.487,2,-999,9
IC_32H12014051,      , 10701,  1,   -999,      3,2,20140606,19,71.64,-165.82,45,25.3,2,24.998,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7241,2,32.3957,2,0.0923,2,82.238,2,-999,9
IC_32H12014051,      , 10701,  1,   -999,      2,2,20140606,19,71.64,-165.82,45,42.2,2,41.736,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7462,2,32.8222,2,0.0759,2,47.493,2,-999,9
IC_32H12014051,      , 10701,  1,    565,      1,2,20140606,19,71.64,-165.82,45,42.2,2,41.741,2,1.64,6,0.07,2,0.11,6,15.83,2,0.22,2,1.58,2,2.1,2,56.8,2,7.816,2,1.13,2,-1.7462,2,32.822,2,0.0789,2,47.7487,2,32.734,2
IC_32H12014051,      , 10702,  2,   -999,     12,2,20140606,616,71.62,-165.77,44,2.3,2,2.296,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.6758,2,32.3752,2,0.0978,2,82.3774,2,-999,9
IC_32H12014051,      , 10702,  2,   -999,     11,2,20140606,616,71.62,-165.77,44,2.3,2,2.299,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.6762,2,32.3755,2,0.0949,2,82.2975,2,-999,9
IC_32H12014051,      , 10702,  2,    566,     10,2,20140606,616,71.62,-165.77,44,2.3,2,2.3,2,1.99,6,0.27,2,0.1,6,13.03,2,0.22,2,1.16,2,1.79,2,49.4,2,-999,9,-999,9,-1.6763,2,32.3754,2,0.0941,2,82.3461,2,-999,9
IC_32H12014051,      , 10702,  2,   -999,      9,2,20140606,616,71.62,-165.77,44,5.3,2,5.231,2,-999,9,-999,9,-999,9,13,2,0.23,2,1.16,2,1.79,2,49,2,-999,9,-999,9,-1.6721,2,32.3737,2,0.0879,2,82.3184,2,-999,9
IC_32H12014051,      , 10702,  2,    567,      8,2,20140606,616,71.62,-165.77,44,5.3,2,5.232,2,1.86,6,0.13,2,0.12,6,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.6726,2,32.3738,2,0.0996,2,82.3148,2,-999,9
IC_32H12014051,      , 10702,  2,   -999,      7,2,20140606,616,71.62,-165.77,44,10.3,2,10.183,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.6738,2,32.3743,2,0.0997,2,82.3899,2,-999,9
IC_32H12014051,      , 10702,  2,    568,      6,2,20140606,616,71.62,-165.77,44,10.3,2,10.185,2,1.63,6,0.16,2,0.16,6,13.36,2,0.23,2,1.21,2,1.84,2,50.3,2,-999,9,-999,9,-1.673,2,32.3732,2,0.0933,2,82.3341,2,32.422,2
IC_32H12014051,      , 10702,  2,    569,      3,2,20140606,616,71.62,-165.77,44,25.4,2,25.093,2,1.43,6,0.05,2,0.17,6,13.4,2,0.23,2,1.28,2,1.84,2,49.9,2,-999,9,-999,9,-1.7168,2,32.3873,2,0.1027,2,82.534,2,-999,9
IC_32H12014051,      , 10702,  2,   -999,      5,2,20140606,616,71.62,-165.77,44,25.4,2,25.093,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7125,2,32.383,2,0.0988,2,82.4891,2,-999,9
IC_32H12014051,      , 10702,  2,   -999,      4,2,20140606,616,71.62,-165.77,44,25.4,2,25.093,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7139,2,32.3846,2,0.1088,2,82.3497,2,-999,9
IC_32H12014051,      , 10702,  2,   -999,      2,2,20140606,616,71.62,-165.77,44,42,2,41.594,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7455,2,32.8124,2,0.0734,2,49.0087,2,-999,9
IC_32H12014051,      , 10702,  2,    570,      1,2,20140606,616,71.62,-165.77,44,42,2,41.605,2,0.54,6,0.25,2,0.23,6,16.13,2,0.26,2,1.63,2,2.19,2,58.1,2,-999,9,-999,9,-1.7448,2,32.8082,2,0.0798,2,49.1105,2,32.805,2
IC_32H12014051,      , 10703,  3,   -999,     10,2,20140606,1228,71.6,-165.79,44,2.4,2,2.382,2,-999,9,-999,9,-999,9,13.03,2,0.23,2,1.2,2,1.8,2,49.4,2,-999,9,-999,9,-1.7185,2,32.3746,2,0.0943,2,82.8164,2,-999,9
IC_32H12014051,      , 10703,  3,   -999,     12,2,20140606,1228,71.6,-165.79,44,2.4,2,2.382,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7185,2,32.3745,2,0.0903,2,83.295,2,-999,9
IC_32H12014051,      , 10703,  3,    571,     11,2,20140606,1228,71.6,-165.79,44,2.4,2,2.383,2,1.65,6,0.05,2,0.03,6,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7184,2,32.3746,2,0.0883,2,82.9129,2,-999,9
IC_32H12014051,      , 10703,  3,   -999,      8,2,20140606,1228,71.6,-165.79,44,5,2,4.958,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7191,2,32.3747,2,0.0998,2,82.8722,2,-999,9
IC_32H12014051,      , 10703,  3,    572,      9,2,20140606,1228,71.6,-165.79,44,5,2,4.958,2,1.53,6,0.02,2,0.08,6,13.16,2,0.24,2,1.2,2,1.82,2,49.3,2,-999,9,-999,9,-1.7189,2,32.3746,2,0.0927,2,82.9823,2,-999,9
IC_32H12014051,      , 10703,  3,    573,      6,2,20140606,1228,71.6,-165.79,44,10.2,2,10.111,2,1.77,6,0.16,2,0.12,6,13.04,2,0.24,2,1.21,2,1.8,2,49.8,2,-999,9,-999,9,-1.7201,2,32.3751,2,0.1151,2,82.9343,2,-999,9
IC_32H12014051,      , 10703,  3,   -999,      7,2,20140606,1228,71.6,-165.79,44,10.2,2,10.113,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7196,2,32.3747,2,0.0886,2,82.8529,2,-999,9
IC_32H12014051,      , 10703,  3,    574,      3,2,20140606,1228,71.6,-165.79,44,25.2,2,24.988,2,1.58,6,0.09,2,0.03,6,13.13,2,0.24,2,1.22,2,1.82,2,49.8,2,-999,9,-999,9,-1.7272,2,32.3871,2,0.1059,2,82.8816,2,32.388,2
IC_32H12014051,      , 10703,  3,   -999,      5,2,20140606,1228,71.6,-165.79,44,25.2,2,24.988,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7266,2,32.3806,2,0.1045,2,82.9296,2,-999,9
IC_32H12014051,      , 10703,  3,   -999,      4,2,20140606,1228,71.6,-165.79,44,25.2,2,24.988,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7264,2,32.3819,2,0.1209,2,83.092,2,-999,9
IC_32H12014051,      , 10703,  3,   -999,      2,2,20140606,1228,71.6,-165.79,44,41.4,2,41.02,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7451,2,32.8184,2,0.0757,2,50.3965,2,-999,9
IC_32H12014051,      , 10703,  3,    575,      1,2,20140606,1228,71.6,-165.79,44,41.5,2,41.023,2,0.8,6,0.05,2,0.14,6,15.88,2,0.28,2,1.64,2,2.15,2,56.8,2,-999,9,-999,9,-1.7448,2,32.8189,2,0.0763,2,50.5395,2,32.753,2
IC_32H12014051,      , 10704,  4,   -999,     12,2,20140606,1813,71.58,-165.81,44,2.3,2,2.308,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7051,2,32.3743,2,0.0818,2,82.6258,2,-999,9
IC_32H12014051,      , 10704,  4,    576,     10,2,20140606,1813,71.58,-165.81,44,2.3,2,2.309,2,1.44,6,0.23,2,-0.02,6,13.02,2,0.19,2,1.22,2,1.77,2,49.8,2,5.445,3,1.002,3,-1.7082,2,32.3789,2,0.0991,2,82.4322,2,-999,9
IC_32H12014051,      , 10704,  4,   -999,     11,2,20140606,1813,71.58,-165.81,44,2.3,2,2.31,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7057,2,32.3751,2,0.0822,2,82.7772,2,-999,9
IC_32H12014051,      , 10704,  4,   -999,      9,2,20140606,1813,71.58,-165.81,44,4.9,2,4.805,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7107,2,32.3839,2,0.1156,2,82.3513,2,-999,9
IC_32H12014051,      , 10704,  4,    577,      8,2,20140606,1813,71.58,-165.81,44,4.9,2,4.806,2,1.82,6,0.18,2,0,6,13.03,2,0.18,2,1.22,2,1.77,2,49.6,2,7.508,3,1.081,3,-1.7108,2,32.3823,2,0.112,2,82.2704,2,-999,9
IC_32H12014051,      , 10704,  4,    578,      6,2,20140606,1813,71.58,-165.81,44,9.8,2,9.677,2,2.15,6,0.16,2,0,6,13.02,2,0.19,2,1.22,2,1.78,2,49.7,2,7.284,3,1.305,3,-1.7099,2,32.3842,2,0.1047,2,82.2803,2,-999,9
IC_32H12014051,      , 10704,  4,   -999,      7,2,20140606,1813,71.58,-165.81,44,9.8,2,9.688,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7095,2,32.3802,2,0.103,2,82.4134,2,-999,9
IC_32H12014051,      , 10704,  4,   -999,      5,2,20140606,1813,71.58,-165.81,44,25.2,2,24.978,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7227,2,32.4788,2,0.0907,2,67.8753,2,-999,9
IC_32H12014051,      , 10704,  4,   -999,      4,2,20140606,1813,71.58,-165.81,44,25.2,2,24.981,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7175,2,32.4302,2,0.0927,2,71.0539,2,-999,9
IC_32H12014051,      , 10704,  4,    579,      3,2,20140606,1813,71.58,-165.81,44,25.2,2,24.984,2,0.86,6,0.07,2,0.17,6,15.4,2,0.19,2,1.57,2,2.03,2,55.5,2,8.674,3,1.235,3,-1.7319,2,32.6172,2,0.0924,2,73.6579,2,32.732,2
IC_32H12014051,      , 10704,  4,   -999,      2,2,20140606,1813,71.58,-165.81,44,41.6,2,41.143,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7458,2,32.8726,2,0.0738,2,49.6267,2,-999,9
IC_32H12014051,      , 10704,  4,    580,      1,2,20140606,1813,71.58,-165.81,44,41.6,2,41.147,2,0.39,6,0.07,2,0.23,6,16.33,2,0.21,2,1.69,2,2.15,2,57.4,2,9.125,2,1.181,2,-1.7459,2,32.8724,2,0.0756,2,48.8265,2,32.873,2
HRW_32H1201405,      , 10801,  1,   -999,     12,2,20140606,2220,71.47,-165.77,43,2.2,2,2.158,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.6979,2,32.4023,2,0.1176,2,82.6039,2,-999,9
HRW_32H1201405,      , 10801,  1,    581,     11,2,20140606,2220,71.47,-165.77,43,2.2,2,2.16,2,2.65,6,0.24,2,0.15,6,13.16,2,0.2,2,1.11,2,1.78,2,49.8,2,-999,9,-999,9,-1.6955,2,32.4014,2,0.0993,2,82.2547,2,-999,9
HRW_32H1201405,      , 10801,  1,   -999,     10,2,20140606,2220,71.47,-165.77,43,2.2,2,2.16,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.6952,2,32.4012,2,0.0893,2,82.3941,2,-999,9
HRW_32H1201405,      , 10801,  1,   -999,      9,2,20140606,2220,71.47,-165.77,43,4.8,2,4.793,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7032,2,32.4011,2,0.1085,2,82.3555,2,-999,9
HRW_32H1201405,      , 10801,  1,    582,      8,2,20140606,2220,71.47,-165.77,43,4.8,2,4.794,2,2.45,6,0.35,2,0.03,6,13.13,2,0.2,2,1.09,2,1.79,2,49.7,2,-999,9,-999,9,-1.7035,2,32.4007,2,0.1229,2,82.1916,2,-999,9
HRW_32H1201405,      , 10801,  1,   -999,      7,2,20140606,2220,71.47,-165.77,43,10.1,2,10.011,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7117,2,32.4021,2,0.1247,2,82.3534,2,-999,9
HRW_32H1201405,      , 10801,  1,    583,      6,2,20140606,2220,71.47,-165.77,43,10.1,2,10.019,2,1.8,6,0.16,2,0.13,6,13.24,2,0.2,2,1.1,2,1.8,2,49.3,2,-999,9,-999,9,-1.7118,2,32.4018,2,0.1109,2,82.6232,2,-999,9
HRW_32H1201405,      , 10801,  1,   -999,      5,2,20140606,2220,71.47,-165.77,43,25.2,2,24.964,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7295,2,32.4612,2,0.1096,2,82.5021,2,-999,9
HRW_32H1201405,      , 10801,  1,   -999,      4,2,20140606,2220,71.47,-165.77,43,25.2,2,24.965,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7292,2,32.458,2,0.1146,2,82.3998,2,-999,9
HRW_32H1201405,      , 10801,  1,    584,      3,2,20140606,2220,71.47,-165.77,43,25.2,2,24.969,2,2.66,6,0.19,2,0.15,6,14.21,2,0.21,2,1.34,2,1.85,2,51.1,2,-999,9,-999,9,-1.7288,2,32.4559,2,0.1215,2,82.3779,2,32.548,2
HRW_32H1201405,      , 10801,  1,    585,      2,2,20140606,2220,71.47,-165.77,43,41.2,2,40.727,2,1.38,6,0.92,2,0.28,6,15.59,2,0.21,2,1.63,2,2.07,2,55.6,2,-999,9,-999,9,-1.7433,2,32.8119,2,0.0801,2,53.1362,2,32.755,2
HRW_32H1201405,      , 10801,  1,   -999,      1,2,20140606,2220,71.47,-165.77,43,41.2,2,40.729,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7433,2,32.812,2,0.0808,2,53.132,2,-999,9
HRW_32H1201405,      , 10901,  1,   -999,     12,2,20140606,2358,71.37,-165.76,47,2.4,2,2.415,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.6895,2,32.4543,2,0.1018,2,81.4833,2,-999,9
HRW_32H1201405,      , 10901,  1,    586,     11,2,20140606,2358,71.37,-165.76,47,2.4,2,2.416,2,1.73,6,0.66,2,0.12,6,13.47,2,0.2,2,1.13,2,1.79,2,50.3,2,7.178,2,1.238,2,-1.6898,2,32.4539,2,0.0977,2,81.5553,2,-999,9
HRW_32H1201405,      , 10901,  1,   -999,     10,2,20140606,2358,71.37,-165.76,47,2.4,2,2.417,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.6908,2,32.4538,2,0.0911,2,81.7297,2,-999,9
HRW_32H1201405,      , 10901,  1,    587,      9,2,20140606,2358,71.37,-165.76,47,5.1,2,5.021,2,2.34,6,0.13,2,0.06,6,13.5,2,0.2,2,1.14,2,1.81,2,50,2,7.382,2,1.294,2,-1.6936,2,32.4554,2,0.0888,2,81.9176,2,-999,9
HRW_32H1201405,      , 10901,  1,   -999,      7,2,20140606,2358,71.37,-165.76,47,10.2,2,10.064,2,-999,9,-999,9,-999,9,13.59,2,0.2,2,1.17,2,1.81,2,50.1,2,-999,9,-999,9,-1.6892,2,32.4553,2,0.0993,2,81.6508,2,32.472,2
HRW_32H1201405,      , 10901,  1,    588,      8,2,20140606,2358,71.37,-165.76,47,10.2,2,10.065,2,2.12,6,0.03,2,0.2,6,-999,9,-999,9,-999,9,-999,9,-999,9,6.659,2,1.181,2,-1.6907,2,32.4568,2,0.1,2,81.6524,2,-999,9
HRW_32H1201405,      , 10901,  1,   -999,      4,2,20140606,2358,71.37,-165.76,47,25.5,2,25.192,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7417,2,32.5477,2,0.1102,2,81.9207,2,-999,9
HRW_32H1201405,      , 10901,  1,    589,      5,2,20140606,2358,71.37,-165.76,47,25.5,2,25.221,2,1.42,6,0.08,2,0.16,6,-999,9,-999,9,-999,9,-999,9,-999,9,5.224,2,0.99,2,-1.7424,2,32.549,2,0.1035,2,82.0042,2,-999,9
HRW_32H1201405,      , 10901,  1,   -999,      3,2,20140606,2358,71.37,-165.76,47,25.5,2,25.233,2,-999,9,-999,9,-999,9,14.3,2,0.21,2,1.33,2,1.87,2,49.9,2,-999,9,-999,9,-1.7416,2,32.5476,2,0.0995,2,81.8069,2,-999,9
HRW_32H1201405,      , 10901,  1,   -999,      6,2,20140606,2358,71.37,-165.76,47,25.5,2,25.241,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7423,2,32.5495,2,0.0987,2,81.6597,2,-999,9
HRW_32H1201405,      , 10901,  1,    590,      2,2,20140606,2358,71.37,-165.76,47,41.6,2,41.172,2,0.78,6,0.02,2,0.19,6,-999,9,-999,9,-999,9,-999,9,-999,9,9.939,2,1.377,2,-1.7477,2,32.7864,2,0.0781,2,59.591,2,-999,9
HRW_32H1201405,      , 10901,  1,   -999,      1,2,20140606,2358,71.37,-165.76,47,41.6,2,41.193,2,-999,9,-999,9,-999,9,15.71,2,0.21,2,1.61,2,2.04,2,54.6,2,-999,9,-999,9,-1.7477,2,32.7864,2,0.0756,2,59.7424,2,32.757,2
HRW_32H1201405,      , 11001,  1,   -999,     12,2,20140607,157,71.25,-165.79,44,2.3,2,2.281,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7292,2,32.6282,2,0.0737,2,80.2416,2,-999,9
HRW_32H1201405,      , 11001,  1,   -999,     11,2,20140607,157,71.25,-165.79,44,2.3,2,2.284,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7291,2,32.6294,2,0.075,2,80.5287,2,-999,9
HRW_32H1201405,      , 11001,  1,    591,     10,2,20140607,157,71.25,-165.79,44,2.3,2,2.285,2,1.63,6,0.43,2,0.23,6,14.71,2,0.22,2,1.26,2,1.87,2,50.3,2,-999,9,-999,9,-1.7289,2,32.6293,2,0.0712,2,80.6096,2,-999,9
HRW_32H1201405,      , 11001,  1,    592,      8,2,20140607,157,71.25,-165.79,44,4.9,2,4.897,2,1.5,6,0.11,2,0.12,6,14.84,2,0.22,2,1.28,2,1.86,2,49.9,2,-999,9,-999,9,-1.7328,2,32.6286,2,0.0794,2,80.6096,2,-999,9
HRW_32H1201405,      , 11001,  1,   -999,      9,2,20140607,157,71.25,-165.79,44,4.9,2,4.897,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7343,2,32.6291,2,0.0826,2,80.476,2,-999,9
HRW_32H1201405,      , 11001,  1,   -999,      7,2,20140607,157,71.25,-165.79,44,10.1,2,9.966,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7379,2,32.6311,2,0.092,2,81.2208,2,-999,9
HRW_32H1201405,      , 11001,  1,    593,      6,2,20140607,157,71.25,-165.79,44,10.1,2,9.967,2,1.54,6,0.11,2,0.13,6,14.79,2,0.22,2,1.3,2,1.87,2,50.4,2,-999,9,-999,9,-1.7375,2,32.6309,2,0.0987,2,80.8794,2,32.653,2
HRW_32H1201405,      , 11001,  1,   -999,      5,2,20140607,157,71.25,-165.79,44,25.6,2,25.291,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7523,2,32.6641,2,0.0924,2,81.1769,2,-999,9
HRW_32H1201405,      , 11001,  1,   -999,      4,2,20140607,157,71.25,-165.79,44,25.6,2,25.294,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7551,2,32.6626,2,0.0954,2,81.5188,2,-999,9
HRW_32H1201405,      , 11001,  1,    594,      3,2,20140607,157,71.25,-165.79,44,25.6,2,25.296,2,0.63,6,0.11,2,0.1,6,15.2,2,0.23,2,1.46,2,1.93,2,51.9,2,-999,9,-999,9,-1.7569,2,32.6664,2,0.0917,2,81.6117,2,-999,9
HRW_32H1201405,      , 11001,  1,   -999,      2,2,20140607,157,71.25,-165.79,44,41.1,2,40.673,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7497,2,32.8049,2,0.0765,2,64.0808,2,-999,9
HRW_32H1201405,      , 11001,  1,    595,      1,2,20140607,157,71.25,-165.79,44,41.1,2,40.682,2,0.67,6,0.05,2,0.22,6,15.84,2,0.24,2,1.63,2,2.03,2,54.4,2,-999,9,-999,9,-1.7491,2,32.805,2,0.078,2,63.8339,2,32.795,2
HRW_32H1201405,      , 11201,  1,    596,     11,2,20140607,446,71.15,-165.69,44,2.8,2,2.742,2,1.15,6,0.14,2,0.19,6,15.06,2,0.23,2,1.26,2,1.88,2,50.6,2,5.607,2,0.973,2,-1.6862,2,32.6943,2,0.0879,2,80.4666,2,-999,9
HRW_32H1201405,      , 11201,  1,   -999,     10,2,20140607,446,71.15,-165.69,44,2.8,2,2.744,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.6877,2,32.6943,2,0.0815,2,80.5005,2,-999,9
HRW_32H1201405,      , 11201,  1,   -999,     12,2,20140607,446,71.15,-165.69,44,2.8,2,2.748,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.686,2,32.6941,2,0.0794,2,80.4081,2,-999,9
HRW_32H1201405,      , 11201,  1,    597,      9,2,20140607,446,71.15,-165.69,44,5.2,2,5.14,2,1.05,6,0.03,2,0.12,6,15.05,2,0.23,2,1.26,2,1.88,2,50.2,2,6.515,2,1.138,2,-1.6885,2,32.6943,2,0.0937,2,80.4311,2,-999,9
HRW_32H1201405,      , 11201,  1,   -999,      7,2,20140607,446,71.15,-165.69,44,10.3,2,10.171,2,-999,9,-999,9,-999,9,15.03,2,0.23,2,1.26,2,1.87,2,50.4,2,-999,9,-999,9,-1.69,2,32.694,2,0.0867,2,80.25,2,32.701,2
HRW_32H1201405,      , 11201,  1,    598,      8,2,20140607,446,71.15,-165.69,44,10.3,2,10.183,2,1.07,6,0.07,2,0.15,6,-999,9,-999,9,-999,9,-999,9,-999,9,4.925,2,0.874,2,-1.6909,2,32.6942,2,0.0868,2,80.4321,2,-999,9
